Poke_1,Poke_2,Winner 
86,85,85
86,87,87
86,88,88
86,89,89
86,90,86
86,91,91
86,92,86
86,93,93
86,94,94
86,95,86
86,96,96
86,97,97
86,98,98
86,99,99
86,100,100
86,101,101
86,102,102
86,103,103
86,104,86
86,105,86
86,106,106
86,107,107
86,108,108
86,109,109
86,110,110
86,111,86
86,112,86
86,113,113
86,114,114
86,115,115
86,116,86
86,117,117
86,118,86
86,119,119
86,120,120
86,121,121
86,122,122
86,123,123
86,124,124
86,125,125
86,126,86
86,127,127
86,128,128
86,129,86
86,130,130
86,131,131
86,132,86
86,133,133
86,134,134
86,135,135
86,136,86
86,137,137
86,138,138
86,139,139
86,140,140
86,141,141
86,142,86
86,143,143
86,144,144
86,145,145
86,146,86
86,147,147
86,148,148
86,149,149
86,150,150
86,151,151
87,1,87
87,2,87
87,3,3
87,4,87
87,5,87
87,6,87
87,7,87
87,8,87
87,9,9
87,10,87
87,11,87
87,12,87
87,13,87
87,14,87
87,15,87
87,16,87
87,17,87
87,18,87
87,19,87
87,20,87
87,21,87
87,22,87
87,23,87
87,24,87
87,25,25
87,26,26
87,27,87
87,28,87
87,29,87
87,30,87
87,31,87
87,32,87
87,33,87
87,34,87
87,35,87
87,36,36
87,37,87
87,38,87
87,39,87
87,40,87
87,41,87
87,42,87
87,43,87
87,44,87
87,45,45
87,46,87
87,47,87
87,48,87
87,49,87
87,50,87
87,51,87
87,52,87
87,53,87
87,54,87
87,55,55
87,56,56
87,57,57
87,58,87
87,59,87
87,60,87
87,61,87
87,62,62
87,63,87
87,64,87
87,65,65
87,66,66
87,67,67
87,68,68
87,69,87
87,70,87
87,71,71
87,72,72
87,73,73
87,74,87
87,75,87
87,76,87
87,77,87
87,78,87
87,79,79
87,80,80
87,81,81
87,82,82
87,83,87
87,84,87
87,85,87
87,86,87
87,88,87
87,89,89
87,90,87
87,91,91
87,92,87
87,93,87
87,94,94
87,95,87
87,96,87
87,97,97
87,98,87
87,99,99
87,100,100
87,101,101
87,102,87
87,103,103
87,104,87
87,105,87
87,106,106
87,107,107
87,108,87
87,109,87
87,110,110
87,111,87
87,112,87
87,113,87
87,114,87
87,115,115
87,116,87
87,117,87
87,118,87
87,119,87
87,120,87
87,121,121
87,122,87
87,123,87
87,124,87
87,125,125
87,126,87
87,127,127
87,128,128
87,129,87
87,130,130
87,131,131
87,132,87
87,133,87
87,134,134
87,135,135
87,136,87
87,137,87
87,138,138
87,139,139
87,140,140
87,141,141
87,142,142
87,143,143
87,144,144
87,145,145
87,146,87
87,147,87
87,148,87
87,149,87
87,150,150
87,151,151
88,1,88
88,2,88
88,3,88
88,4,88
88,5,5
88,6,6
88,7,88
88,8,8
88,9,9
88,10,88
88,11,88
88,12,12
88,13,88
88,14,88
88,15,15
88,16,88
88,17,17
88,18,18
88,19,88
88,20,20
88,21,88
88,22,22
88,23,88
88,24,24
88,25,88
88,26,26
88,27,27
88,28,28
88,29,88
88,30,30
88,31,31
88,32,88
88,33,33
88,34,34
88,35,88
88,36,88
88,37,88
88,38,38
88,39,88
88,40,88
88,41,41
88,42,42
88,43,88
88,44,88
88,45,88
88,46,88
88,47,88
88,48,88
88,49,49
88,50,50
88,51,51
88,52,88
88,53,53
88,54,88
88,55,55
88,56,88
88,57,88
88,58,58
88,59,59
88,60,88
88,61,61
88,62,62
88,63,63
88,64,64
88,65,65
88,66,88
88,67,88
88,68,88
88,69,88
88,70,88
88,71,88
88,72,72
88,73,73
88,74,74
88,75,75
88,76,76
88,77,77
88,78,78
88,79,79
88,80,80
88,81,81
88,82,82
88,83,83
88,84,88
88,85,85
88,86,86
88,87,87
88,89,89
88,90,88
88,91,91
88,92,92
88,93,93
88,94,94
88,95,95
88,96,96
88,97,97
88,98,98
88,99,99
88,100,100
88,101,101
88,102,102
88,103,103
88,104,104
88,105,105
88,106,88
88,107,88
88,108,108
88,109,109
88,110,110
88,111,111
88,112,112
88,113,113
88,114,88
88,115,115
88,116,88
88,117,117
88,118,88
88,119,119
88,120,120
88,121,121
88,122,122
88,123,123
88,124,124
88,125,125
88,126,126
88,127,88
88,128,128
88,129,88
88,130,130
88,131,131
88,132,88
88,133,133
88,134,134
88,135,135
88,136,136
88,137,137
88,138,138
88,139,139
88,140,140
88,141,141
88,142,142
88,143,143
88,144,144
88,145,145
88,146,146
88,147,88
88,148,148
88,149,149
88,150,150
88,151,151
89,1,89
89,2,89
89,3,89
89,4,89
89,5,89
89,6,6
89,7,89
89,8,89
89,9,9
89,10,89
89,11,89
89,12,89
89,13,89
89,14,89
89,15,89
89,16,89
89,17,89
89,18,89
89,19,89
89,20,89
89,21,89
89,22,89
89,23,89
89,24,89
89,25,89
89,26,89
89,27,27
89,28,28
89,29,89
89,30,89
89,31,31
89,32,89
89,33,89
89,34,34
89,35,89
89,36,89
89,37,89
89,38,38
89,39,89
89,40,89
89,41,89
89,42,42
89,43,89
89,44,89
89,45,89
89,46,89
89,47,89
89,48,89
89,49,89
89,50,50
89,51,51
89,52,89
89,53,89
89,54,89
89,55,55
89,56,89
89,57,89
89,58,89
89,59,59
89,60,89
89,61,89
89,62,62
89,63,63
89,64,64
89,65,65
89,66,89
89,67,89
89,68,89
89,69,89
89,70,89
89,71,89
89,72,72
89,73,73
89,74,74
89,75,75
89,76,76
89,77,89
89,78,78
89,79,79
89,80,80
89,81,81
89,82,82
89,83,89
89,84,89
89,85,89
89,86,89
89,87,89
89,88,89
89,90,89
89,91,91
89,92,92
89,93,93
89,94,94
89,95,95
89,96,96
89,97,97
89,98,89
89,99,89
89,100,89
89,101,89
89,102,89
89,103,103
89,104,104
89,105,105
89,106,89
89,107,89
89,108,89
89,109,89
89,110,89
89,111,111
89,112,112
89,113,89
89,114,89
89,115,89
89,116,89
89,117,89
89,118,89
89,119,89
89,120,89
89,121,121
89,122,89
89,123,123
89,124,124
89,125,89
89,126,89
89,127,89
89,128,89
89,129,89
89,130,130
89,131,131
89,132,89
89,133,89
89,134,134
89,135,135
89,136,136
89,137,89
89,138,138
89,139,139
89,140,140
89,141,141
89,142,142
89,143,143
89,144,144
89,145,145
89,146,146
89,147,89
89,148,89
89,149,149
89,150,150
89,151,151
90,1,1
90,2,2
90,3,3
90,4,90
90,5,90
90,6,90
90,7,7
90,8,8
90,9,9
90,10,90
90,11,90
90,12,12
90,13,90
90,14,90
90,15,15
90,16,90
90,17,17
90,18,18
90,19,90
90,20,20
90,21,90
90,22,22
90,23,90
90,24,24
90,25,25
90,26,26
90,27,90
90,28,90
90,29,90
90,30,30
90,31,90
90,32,90
90,33,33
90,34,90
90,35,35
90,36,36
90,37,90
90,38,90
90,39,90
90,40,40
90,41,90
90,42,42
90,43,43
90,44,44
90,45,45
90,46,46
90,47,47
90,48,48
90,49,49
90,50,90
90,51,90
90,52,90
90,53,53
90,54,54
90,55,55
90,56,56
90,57,57
90,58,90
90,59,90
90,60,90
90,61,61
90,62,62
90,63,63
90,64,64
90,65,65
90,66,66
90,67,67
90,68,68
90,69,69
90,70,70
90,71,71
90,72,72
90,73,73
90,74,90
90,75,90
90,76,90
90,77,90
90,78,90
90,79,79
90,80,80
90,81,81
90,82,82
90,83,83
90,84,84
90,85,85
90,86,86
90,87,87
90,88,88
90,89,89
90,91,91
90,92,92
90,93,93
90,94,94
90,95,90
90,96,96
90,97,97
90,98,98
90,99,99
90,100,100
90,101,101
90,102,102
90,103,103
90,104,90
90,105,90
90,106,106
90,107,107
90,108,108
90,109,109
90,110,110
90,111,90
90,112,90
90,113,113
90,114,114
90,115,115
90,116,90
90,117,117
90,118,118
90,119,119
90,120,120
90,121,121
90,122,122
90,123,123
90,124,124
90,125,125
90,126,90
90,127,127
90,128,128
90,129,90
90,130,130
90,131,131
90,132,90
90,133,133
90,134,134
90,135,135
90,136,90
90,137,137
90,138,138
90,139,139
90,140,140
90,141,141
90,142,90
90,143,143
90,144,144
90,145,145
90,146,90
90,147,147
90,148,148
90,149,149
90,150,150
90,151,151
91,1,91
91,2,91
91,3,3
91,4,91
91,5,91
91,6,91
91,7,91
91,8,91
91,9,9
91,10,91
91,11,91
91,12,91
91,13,91
91,14,91
91,15,91
91,16,91
91,17,91
91,18,91
91,19,91
91,20,91
91,21,91
91,22,91
91,23,91
91,24,91
91,25,25
91,26,26
91,27,91
91,28,91
91,29,91
91,30,91
91,31,91
91,32,91
91,33,91
91,34,91
91,35,91
91,36,91
91,37,91
91,38,91
91,39,91
91,40,91
91,41,91
91,42,91
91,43,91
91,44,91
91,45,91
91,46,91
91,47,91
91,48,91
91,49,91
91,50,91
91,51,91
91,52,91
91,53,91
91,54,91
91,55,91
91,56,56
91,57,57
91,58,91
91,59,91
91,60,91
91,61,91
91,62,62
91,63,91
91,64,91
91,65,91
91,66,66
91,67,67
91,68,68
91,69,91
91,70,91
91,71,91
91,72,72
91,73,73
91,74,91
91,75,91
91,76,91
91,77,91
91,78,91
91,79,79
91,80,80
91,81,81
91,82,82
91,83,91
91,84,91
91,85,91
91,86,91
91,87,91
91,88,91
91,89,91
91,90,91
91,92,91
91,93,91
91,94,91
91,95,91
91,96,91
91,97,91
91,98,91
91,99,91
91,100,100
91,101,101
91,102,91
91,103,103
91,104,91
91,105,91
91,106,106
91,107,107
91,108,91
91,109,91
91,110,91
91,111,91
91,112,91
91,113,91
91,114,91
91,115,91
91,116,91
91,117,91
91,118,91
91,119,91
91,120,91
91,121,121
91,122,91
91,123,91
91,124,91
91,125,125
91,126,91
91,127,91
91,128,91
91,129,91
91,130,130
91,131,131
91,132,91
91,133,91
91,134,134
91,135,135
91,136,91
91,137,91
91,138,138
91,139,139
91,140,140
91,141,141
91,142,91
91,143,143
91,144,144
91,145,145
91,146,91
91,147,91
91,148,91
91,149,91
91,150,150
91,151,151
92,1,92
92,2,92
92,3,92
92,4,92
92,5,5
92,6,6
92,7,7
92,8,8
92,9,9
92,10,92
92,11,92
92,12,12
92,13,92
92,14,92
92,15,92
92,16,92
92,17,17
92,18,18
92,19,92
92,20,92
92,21,92
92,22,22
92,23,92
92,24,92
92,25,25
92,26,26
92,27,27
92,28,28
92,29,92
92,30,92
92,31,31
92,32,92
92,33,92
92,34,34
92,35,92
92,36,92
92,37,92
92,38,38
92,39,92
92,40,92
92,41,92
92,42,42
92,43,92
92,44,92
92,45,92
92,46,92
92,47,92
92,48,92
92,49,92
92,50,50
92,51,51
92,52,92
92,53,92
92,54,54
92,55,55
92,56,92
92,57,92
92,58,58
92,59,59
92,60,92
92,61,61
92,62,62
92,63,63
92,64,64
92,65,65
92,66,92
92,67,92
92,68,92
92,69,92
92,70,92
92,71,92
92,72,72
92,73,73
92,74,74
92,75,75
92,76,76
92,77,77
92,78,78
92,79,79
92,80,80
92,81,81
92,82,82
92,83,83
92,84,84
92,85,85
92,86,86
92,87,87
92,88,92
92,89,92
92,90,92
92,91,91
92,93,93
92,94,94
92,95,95
92,96,96
92,97,97
92,98,98
92,99,99
92,100,100
92,101,101
92,102,102
92,103,103
92,104,104
92,105,105
92,106,92
92,107,92
92,108,92
92,109,92
92,110,92
92,111,111
92,112,112
92,113,92
92,114,92
92,115,92
92,116,92
92,117,117
92,118,118
92,119,119
92,120,120
92,121,121
92,122,122
92,123,123
92,124,124
92,125,125
92,126,126
92,127,92
92,128,92
92,129,92
92,130,130
92,131,131
92,132,92
92,133,92
92,134,134
92,135,135
92,136,136
92,137,92
92,138,138
92,139,139
92,140,140
92,141,141
92,142,142
92,143,92
92,144,144
92,145,145
92,146,146
92,147,92
92,148,148
92,149,149
92,150,150
92,151,151
93,1,93
93,2,93
93,3,93
93,4,93
93,5,5
93,6,6
93,7,93
93,8,8
93,9,9
93,10,93
93,11,93
93,12,93
93,13,93
93,14,93
93,15,93
93,16,93
93,17,93
93,18,18
93,19,93
93,20,93
93,21,93
93,22,22
93,23,93
93,24,93
93,25,93
93,26,26
93,27,27
93,28,28
93,29,93
93,30,93
93,31,31
93,32,93
93,33,93
93,34,34
93,35,93
93,36,93
93,37,93
93,38,38
93,39,93
93,40,93
93,41,93
93,42,42
93,43,93
93,44,93
93,45,93
93,46,93
93,47,93
93,48,93
93,49,93
93,50,50
93,51,51
93,52,93
93,53,93
93,54,93
93,55,55
93,56,93
93,57,93
93,58,93
93,59,59
93,60,93
93,61,93
93,62,62
93,63,93
93,64,93
93,65,65
93,66,93
93,67,93
93,68,93
93,69,93
93,70,93
93,71,93
93,72,93
93,73,73
93,74,74
93,75,75
93,76,76
93,77,77
93,78,78
93,79,93
93,80,80
93,81,93
93,82,82
93,83,93
93,84,93
93,85,85
93,86,93
93,87,87
93,88,93
93,89,93
93,90,93
93,91,91
93,92,93
93,94,94
93,95,95
93,96,93
93,97,97
93,98,93
93,99,99
93,100,93
93,101,101
93,102,93
93,103,103
93,104,104
93,105,105
93,106,93
93,107,93
93,108,93
93,109,93
93,110,93
93,111,111
93,112,112
93,113,93
93,114,93
93,115,93
93,116,93
93,117,117
93,118,93
93,119,119
93,120,93
93,121,121
93,122,122
93,123,123
93,124,124
93,125,125
93,126,126
93,127,93
93,128,93
93,129,93
93,130,130
93,131,131
93,132,93
93,133,93
93,134,134
93,135,135
93,136,136
93,137,93
93,138,93
93,139,139
93,140,93
93,141,141
93,142,142
93,143,93
93,144,144
93,145,145
93,146,146
93,147,93
93,148,148
93,149,149
93,150,150
93,151,151
94,1,94
94,2,94
94,3,94
94,4,94
94,5,94
94,6,6
94,7,94
94,8,94
94,9,9
94,10,94
94,11,94
94,12,94
94,13,94
94,14,94
94,15,94
94,16,94
94,17,94
94,18,94
94,19,94
94,20,94
94,21,94
94,22,94
94,23,94
94,24,94
94,25,94
94,26,94
94,27,27
94,28,28
94,29,94
94,30,94
94,31,31
94,32,94
94,33,94
94,34,34
94,35,94
94,36,94
94,37,94
94,38,38
94,39,94
94,40,94
94,41,94
94,42,94
94,43,94
94,44,94
94,45,94
94,46,94
94,47,94
94,48,94
94,49,94
94,50,50
94,51,51
94,52,94
94,53,94
94,54,94
94,55,55
94,56,94
94,57,94
94,58,94
94,59,59
94,60,94
94,61,94
94,62,62
94,63,94
94,64,94
94,65,65
94,66,94
94,67,94
94,68,94
94,69,94
94,70,94
94,71,94
94,72,94
94,73,73
94,74,74
94,75,75
94,76,76
94,77,94
94,78,78
94,79,94
94,80,94
94,81,94
94,82,94
94,83,94
94,84,94
94,85,94
94,86,94
94,87,94
94,88,94
94,89,94
94,90,94
94,91,91
94,92,94
94,93,94
94,95,95
94,96,94
94,97,94
94,98,94
94,99,94
94,100,94
94,101,94
94,102,94
94,103,103
94,104,104
94,105,105
94,106,94
94,107,94
94,108,94
94,109,94
94,110,94
94,111,111
94,112,112
94,113,94
94,114,94
94,115,94
94,116,94
94,117,94
94,118,94
94,119,94
94,120,94
94,121,121
94,122,94
94,123,123
94,124,94
94,125,94
94,126,94
94,127,94
94,128,94
94,129,94
94,130,130
94,131,131
94,132,94
94,133,94
94,134,134
94,135,135
94,136,136
94,137,94
94,138,94
94,139,94
94,140,94
94,141,94
94,142,142
94,143,94
94,144,144
94,145,145
94,146,146
94,147,94
94,148,94
94,149,149
94,150,150
94,151,151
95,1,1
95,2,2
95,3,3
95,4,95
95,5,95
95,6,95
95,7,7
95,8,8
95,9,9
95,10,95
95,11,95
95,12,95
95,13,95
95,14,95
95,15,95
95,16,95
95,17,95
95,18,95
95,19,95
95,20,95
95,21,95
95,22,95
95,23,95
95,24,95
95,25,95
95,26,95
95,27,27
95,28,28
95,29,95
95,30,95
95,31,31
95,32,95
95,33,95
95,34,34
95,35,95
95,36,36
95,37,95
95,38,95
95,39,95
95,40,40
95,41,95
95,42,95
95,43,43
95,44,44
95,45,45
95,46,46
95,47,47
95,48,95
95,49,95
95,50,50
95,51,51
95,52,95
95,53,95
95,54,54
95,55,55
95,56,56
95,57,57
95,58,95
95,59,95
95,60,60
95,61,61
95,62,62
95,63,95
95,64,64
95,65,65
95,66,66
95,67,67
95,68,68
95,69,69
95,70,70
95,71,71
95,72,72
95,73,73
95,74,95
95,75,75
95,76,76
95,77,95
95,78,95
95,79,79
95,80,80
95,81,95
95,82,95
95,83,95
95,84,95
95,85,95
95,86,86
95,87,87
95,88,95
95,89,95
95,90,90
95,91,91
95,92,95
95,93,95
95,94,95
95,96,95
95,97,97
95,98,98
95,99,99
95,100,95
95,101,95
95,102,102
95,103,103
95,104,104
95,105,105
95,106,106
95,107,107
95,108,95
95,109,95
95,110,95
95,111,95
95,112,112
95,113,95
95,114,114
95,115,95
95,116,116
95,117,117
95,118,118
95,119,119
95,120,120
95,121,121
95,122,122
95,123,95
95,124,124
95,125,95
95,126,95
95,127,95
95,128,95
95,129,129
95,130,130
95,131,131
95,132,95
95,133,95
95,134,134
95,135,95
95,136,95
95,137,95
95,138,138
95,139,139
95,140,140
95,141,141
95,142,95
95,143,95
95,144,95
95,145,95
95,146,95
95,147,95
95,148,148
95,149,95
95,150,150
95,151,151
96,1,96
96,2,96
96,3,96
96,4,96
96,5,5
96,6,6
96,7,96
96,8,8
96,9,9
96,10,10
96,11,11
96,12,12
96,13,96
96,14,96
96,15,15
96,16,96
96,17,17
96,18,18
96,19,96
96,20,20
96,21,96
96,22,22
96,23,96
96,24,96
96,25,96
96,26,26
96,27,96
96,28,28
96,29,96
96,30,96
96,31,96
96,32,96
96,33,96
96,34,96
96,35,96
96,36,36
96,37,96
96,38,38
96,39,96
96,40,40
96,41,96
96,42,96
96,43,96
96,44,96
96,45,96
96,46,46
96,47,47
96,48,96
96,49,49
96,50,96
96,51,51
96,52,96
96,53,53
96,54,96
96,55,55
96,56,96
96,57,96
96,58,58
96,59,59
96,60,96
96,61,61
96,62,96
96,63,96
96,64,64
96,65,65
96,66,96
96,67,96
96,68,96
96,69,96
96,70,96
96,71,96
96,72,96
96,73,96
96,74,96
96,75,75
96,76,76
96,77,77
96,78,78
96,79,79
96,80,80
96,81,81
96,82,82
96,83,83
96,84,96
96,85,85
96,86,96
96,87,87
96,88,96
96,89,96
96,90,96
96,91,91
96,92,96
96,93,93
96,94,94
96,95,95
96,97,97
96,98,96
96,99,99
96,100,100
96,101,101
96,102,102
96,103,103
96,104,96
96,105,105
96,106,96
96,107,96
96,108,108
96,109,96
96,110,96
96,111,111
96,112,112
96,113,113
96,114,114
96,115,115
96,116,96
96,117,117
96,118,96
96,119,119
96,120,120
96,121,121
96,122,122
96,123,123
96,124,124
96,125,125
96,126,126
96,127,127
96,128,128
96,129,96
96,130,130
96,131,131
96,132,96
96,133,96
96,134,134
96,135,135
96,136,136
96,137,137
96,138,138
96,139,139
96,140,140
96,141,141
96,142,142
96,143,143
96,144,144
96,145,145
96,146,146
96,147,96
96,148,148
96,149,149
96,150,150
96,151,151
97,1,97
97,2,97
97,3,97
97,4,97
97,5,97
97,6,6
97,7,97
97,8,97
97,9,9
97,10,97
97,11,97
97,12,12
97,13,97
97,14,97
97,15,97
97,16,97
97,17,97
97,18,97
97,19,97
97,20,97
97,21,97
97,22,97
97,23,97
97,24,97
97,25,97
97,26,26
97,27,97
97,28,97
97,29,97
97,30,97
97,31,97
97,32,97
97,33,97
97,34,97
97,35,97
97,36,36
97,37,97
97,38,38
97,39,97
97,40,97
97,41,97
97,42,97
97,43,97
97,44,97
97,45,97
97,46,46
97,47,47
97,48,97
97,49,97
97,50,97
97,51,97
97,52,97
97,53,97
97,54,97
97,55,55
97,56,97
97,57,97
97,58,97
97,59,59
97,60,97
97,61,97
97,62,97
97,63,97
97,64,97
97,65,65
97,66,97
97,67,97
97,68,97
97,69,97
97,70,97
97,71,97
97,72,97
97,73,97
97,74,97
97,75,97
97,76,76
97,77,97
97,78,78
97,79,79
97,80,80
97,81,81
97,82,82
97,83,97
97,84,97
97,85,97
97,86,97
97,87,97
97,88,97
97,89,97
97,90,97
97,91,91
97,92,97
97,93,97
97,94,94
97,95,97
97,96,97
97,98,97
97,99,97
97,100,97
97,101,101
97,102,102
97,103,103
97,104,97
97,105,97
97,106,97
97,107,97
97,108,97
97,109,97
97,110,97
97,111,97
97,112,112
97,113,97
97,114,97
97,115,115
97,116,97
97,117,97
97,118,97
97,119,97
97,120,97
97,121,121
97,122,122
97,123,123
97,124,124
97,125,125
97,126,126
97,127,127
97,128,128
97,129,97
97,130,130
97,131,131
97,132,97
97,133,97
97,134,134
97,135,135
97,136,136
97,137,97
97,138,97
97,139,139
97,140,97
97,141,141
97,142,142
97,143,143
97,144,144
97,145,145
97,146,146
97,147,97
97,148,97
97,149,149
97,150,150
97,151,151
98,1,1
98,2,2
98,3,3
98,4,98
98,5,98
98,6,98
98,7,98
98,8,8
98,9,9
98,10,98
98,11,98
98,12,12
98,13,98
98,14,98
98,15,15
98,16,98
98,17,17
98,18,18
98,19,98
98,20,20
98,21,98
98,22,22
98,23,98
98,24,24
98,25,25
98,26,26
98,27,98
98,28,98
98,29,98
98,30,30
98,31,98
98,32,98
98,33,33
98,34,98
98,35,98
98,36,36
98,37,98
98,38,98
98,39,98
98,40,40
98,41,98
98,42,42
98,43,43
98,44,44
98,45,45
98,46,46
98,47,47
98,48,98
98,49,49
98,50,98
98,51,98
98,52,98
98,53,53
98,54,98
98,55,55
98,56,98
98,57,57
98,58,98
98,59,98
98,60,98
98,61,61
98,62,62
98,63,98
98,64,64
98,65,65
98,66,98
98,67,67
98,68,68
98,69,69
98,70,70
98,71,71
98,72,72
98,73,73
98,74,98
98,75,98
98,76,98
98,77,98
98,78,98
98,79,79
98,80,80
98,81,81
98,82,82
98,83,83
98,84,98
98,85,85
98,86,86
98,87,87
98,88,88
98,89,89
98,90,98
98,91,91
98,92,98
98,93,93
98,94,94
98,95,98
98,96,96
98,97,97
98,99,99
98,100,100
98,101,101
98,102,102
98,103,103
98,104,98
98,105,98
98,106,106
98,107,107
98,108,108
98,109,109
98,110,110
98,111,98
98,112,98
98,113,113
98,114,114
98,115,115
98,116,98
98,117,117
98,118,98
98,119,119
98,120,120
98,121,121
98,122,122
98,123,123
98,124,124
98,125,125
98,126,98
98,127,127
98,128,128
98,129,98
98,130,130
98,131,131
98,132,98
98,133,133
98,134,134
98,135,135
98,136,98
98,137,137
98,138,138
98,139,139
98,140,140
98,141,141
98,142,98
98,143,143
98,144,144
98,145,145
98,146,98
98,147,147
98,148,148
98,149,149
98,150,150
98,151,151
99,1,1
99,2,2
99,3,3
99,4,99
99,5,99
99,6,99
99,7,99
99,8,99
99,9,9
99,10,99
99,11,99
99,12,99
99,13,99
99,14,99
99,15,99
99,16,99
99,17,99
99,18,18
99,19,99
99,20,99
99,21,99
99,22,99
99,23,99
99,24,99
99,25,25
99,26,26
99,27,99
99,28,99
99,29,99
99,30,99
99,31,99
99,32,99
99,33,99
99,34,99
99,35,99
99,36,36
99,37,99
99,38,99
99,39,99
99,40,99
99,41,99
99,42,99
99,43,43
99,44,44
99,45,45
99,46,46
99,47,47
99,48,99
99,49,99
99,50,99
99,51,99
99,52,99
99,53,99
99,54,99
99,55,55
99,56,99
99,57,99
99,58,99
99,59,99
99,60,99
99,61,99
99,62,62
99,63,99
99,64,99
99,65,65
99,66,99
99,67,99
99,68,68
99,69,69
99,70,70
99,71,71
99,72,72
99,73,73
99,74,99
99,75,99
99,76,99
99,77,99
99,78,99
99,79,79
99,80,80
99,81,81
99,82,82
99,83,99
99,84,99
99,85,99
99,86,99
99,87,87
99,88,99
99,89,89
99,90,99
99,91,91
99,92,99
99,93,99
99,94,94
99,95,99
99,96,99
99,97,97
99,98,99
99,100,100
99,101,101
99,102,102
99,103,103
99,104,99
99,105,99
99,106,99
99,107,99
99,108,99
99,109,99
99,110,110
99,111,99
99,112,99
99,113,99
99,114,114
99,115,115
99,116,99
99,117,99
99,118,99
99,119,99
99,120,99
99,121,121
99,122,99
99,123,123
99,124,99
99,125,125
99,126,99
99,127,127
99,128,128
99,129,99
99,130,130
99,131,131
99,132,99
99,133,99
99,134,134
99,135,135
99,136,99
99,137,99
99,138,99
99,139,139
99,140,99
99,141,141
99,142,99
99,143,143
99,144,144
99,145,145
99,146,99
99,147,147
99,148,148
99,149,149
99,150,150
99,151,151
100,1,1
100,2,2
100,3,3
100,4,100
100,5,5
100,6,100
100,7,100
100,8,100
100,9,100
100,10,100
100,11,100
100,12,100
100,13,100
100,14,100
100,15,15
100,16,100
100,17,100
100,18,100
100,19,100
100,20,20
100,21,100
100,22,100
100,23,100
100,24,24
100,25,100
100,26,26
100,27,27
100,28,28
100,29,100
100,30,30
100,31,31
100,32,100
100,33,33
100,34,34
100,35,100
100,36,36
100,37,100
100,38,38
100,39,100
100,40,40
100,41,100
100,42,100
100,43,43
100,44,44
100,45,45
100,46,46
100,47,47
100,48,100
100,49,49
100,50,50
100,51,51
100,52,100
100,53,53
100,54,100
100,55,100
100,56,100
100,57,57
100,58,58
100,59,59
100,60,100
100,61,100
100,62,100
100,63,100
100,64,64
100,65,65
100,66,100
100,67,67
100,68,68
100,69,69
100,70,70
100,71,71
100,72,100
100,73,100
100,74,74
100,75,75
100,76,76
100,77,77
100,78,78
100,79,100
100,80,100
100,81,100
100,82,82
100,83,100
100,84,100
100,85,100
100,86,100
100,87,100
100,88,100
100,89,89
100,90,100
100,91,100
100,92,100
100,93,93
100,94,94
100,95,95
100,96,100
100,97,97
100,98,100
100,99,100
100,101,101
100,102,102
100,103,103
100,104,104
100,105,105
100,106,106
100,107,107
100,108,108
100,109,109
100,110,110
100,111,111
100,112,112
100,113,113
100,114,114
100,115,115
100,116,100
100,117,100
100,118,100
100,119,100
100,120,100
100,121,100
100,122,122
100,123,100
100,124,124
100,125,125
100,126,126
100,127,127
100,128,128
100,129,100
100,130,100
100,131,100
100,132,100
100,133,100
100,134,100
100,135,135
100,136,136
100,137,137
100,138,100
100,139,100
100,140,100
100,141,100
100,142,100
100,143,143
100,144,100
100,145,100
100,146,100
100,147,147
100,148,148
100,149,149
100,150,150
100,151,151
101,1,1
101,2,2
101,3,3
101,4,101
101,5,101
101,6,101
101,7,101
101,8,101
101,9,101
101,10,101
101,11,101
101,12,101
101,13,101
101,14,101
101,15,101
101,16,101
101,17,101
101,18,101
101,19,101
101,20,101
101,21,101
101,22,101
101,23,101
101,24,101
101,25,101
101,26,101
101,27,27
101,28,28
101,29,101
101,30,101
101,31,31
101,32,101
101,33,101
101,34,34
101,35,101
101,36,101
101,37,101
101,38,38
101,39,101
101,40,101
101,41,101
101,42,101
101,43,43
101,44,44
101,45,45
101,46,46
101,47,47
101,48,101
101,49,101
101,50,50
101,51,51
101,52,101
101,53,101
101,54,101
101,55,101
101,56,101
101,57,101
101,58,101
101,59,59
101,60,101
101,61,101
101,62,101
101,63,101
101,64,101
101,65,65
101,66,101
101,67,101
101,68,68
101,69,69
101,70,70
101,71,71
101,72,101
101,73,101
101,74,74
101,75,75
101,76,76
101,77,101
101,78,78
101,79,101
101,80,101
101,81,101
101,82,101
101,83,101
101,84,101
101,85,101
101,86,101
101,87,101
101,88,101
101,89,89
101,90,101
101,91,101
101,92,101
101,93,101
101,94,94
101,95,95
101,96,101
101,97,101
101,98,101
101,99,101
101,100,101
101,102,102
101,103,103
101,104,104
101,105,105
101,106,101
101,107,101
101,108,101
101,109,101
101,110,110
101,111,111
101,112,112
101,113,101
101,114,114
101,115,115
101,116,101
101,117,101
101,118,101
101,119,101
101,120,101
101,121,101
101,122,101
101,123,101
101,124,101
101,125,125
101,126,126
101,127,127
101,128,128
101,129,101
101,130,101
101,131,101
101,132,101
101,133,101
101,134,101
101,135,135
101,136,136
101,137,101
101,138,101
101,139,101
101,140,101
101,141,101
101,142,101
101,143,143
101,144,101
101,145,101
101,146,101
101,147,147
101,148,148
101,149,149
101,150,150
101,151,151
102,1,102
102,2,2
102,3,3
102,4,4
102,5,5
102,6,6
102,7,102
102,8,102
102,9,102
102,10,10
102,11,11
102,12,12
102,13,13
102,14,14
